Timestamp,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume,Ignore,Pair
2021-04-23,2397.94000000,2442.89000000,2107.00000000,2367.39000000,2532242.44185000,1619222399999,5719925451.74555810,2790382,1244539.89520000,2812376010.14417070,0,ETHUSDT
2021-04-24,2367.39000000,2368.74000000,2154.80000000,2213.35000000,997688.94623000,1619308799999,2246912953.27178130,1275474,494456.79061000,1113625193.11945120,0,ETHUSDT
2021-04-25,2214.08000000,2356.64000000,2168.00000000,2320.49000000,857517.38218000,1619395199999,1948978895.46515520,1307545,431554.84567000,981153774.03556340,0,ETHUSDT
2021-04-26,2320.44000000,2542.80000000,2303.64000000,2532.60000000,1076469.01367000,1619481599999,2652330344.66202370,1852607,547426.15132000,1348633236.68046310,0,ETHUSDT
2021-04-27,2532.06000000,2680.00000000,2480.29000000,2666.13000000,771728.46451000,1619567999999,1995139023.61483670,1255607,404885.92295000,1047010126.52780100,0,ETHUSDT
2021-04-28,2666.13000000,2760.00000000,2559.44000000,2748.24000000,999383.18520000,1619654399999,2673547154.20087140,1587100,497704.72280000,1332642242.75256730,0,ETHUSDT
2021-04-29,2748.23000000,2798.00000000,2668.00000000,2757.04000000,863890.01069000,1619740799999,2366133509.25480070,1379738,428965.61199000,1175245479.02532190,0,ETHUSDT
2021-04-30,2757.04000000,2798.30000000,2723.09000000,2772.42000000,695339.20482000,1619827199999,1917297701.09952250,1382521,348038.76271000,959914846.73766510,0,ETHUSDT
2021-05-01,2772.42000000,2954.28000000,2743.41000000,2944.77000000,690260.07741000,1619913599999,1979833188.06520470,1437394,363427.72753000,1042474172.81408930,0,ETHUSDT
2021-05-02,2944.83000000,2985.00000000,2852.26000000,2949.56000000,571982.54450000,1619999999999,1672310882.24470070,1132280,294479.86893000,861215743.58829320,0,ETHUSDT
2021-05-03,2949.33000000,3454.00000000,2949.32000000,3431.04000000,1329088.06280000,1620086399999,4243786480.41515130,2502746,689402.61551000,2199717718.45329330,0,ETHUSDT
2021-05-04,3431.04000000,3527.00000000,3160.00000000,3239.01000000,1826039.38558000,1620172799999,6103102520.70946180,3634236,913493.51765000,3054026099.65137780,0,ETHUSDT
2021-05-05,3239.01000000,3549.34000000,3200.23000000,3524.26000000,1174816.73588000,1620259199999,3955994776.90115780,2224441,581159.24143000,1957116423.54505080,0,ETHUSDT
2021-05-06,3524.33000000,3605.40000000,3376.47000000,3489.73000000,920592.57706000,1620345599999,3213427394.77726540,1703109,457348.26339000,1596792938.75437370,0,ETHUSDT
2021-05-07,3489.74000000,3587.00000000,3353.23000000,3479.53000000,760544.64781000,1620431999999,2641740668.46964650,1382532,373468.63998000,1297499899.40799850,0,ETHUSDT
2021-05-08,3479.79000000,3958.33000000,3449.27000000,3910.26000000,1130467.54852000,1620518399999,4170897763.92239390,2146967,576465.81586000,2128434949.10360530,0,ETHUSDT
2021-05-09,3910.26000000,3983.65000000,3726.08000000,3923.95000000,1000401.00820000,1620604799999,3885039042.66370740,2289303,501191.98456000,1946904544.35834790,0,ETHUSDT
2021-05-10,3923.95000000,4208.00000000,3650.00000000,3945.88000000,1505897.92612000,1620691199999,6079977785.41138740,3033133,745235.17136000,3010349053.85757370,0,ETHUSDT
2021-05-11,3946.63000000,4180.22000000,3771.64000000,4173.45000000,1095927.10403000,1620777599999,4350260231.58878710,2290977,546195.67057000,2169036982.21856120,0,ETHUSDT
2021-05-12,4173.46000000,4372.72000000,3701.58000000,3823.21000000,1601842.74017000,1620863999999,6673102683.97424080,3188941,781569.68782000,3259590092.47307750,0,ETHUSDT
2021-05-13,3810.15000000,4034.77000000,3500.00000000,3717.91000000,2068708.17427000,1620950399999,7846531159.41968720,3943562,1019129.41961000,3869202428.61408120,0,ETHUSDT
2021-05-14,3717.92000000,4173.28000000,3691.35000000,4075.01000000,1153390.42631000,1621036799999,4569415542.24788800,2227244,589306.03131000,2332631768.07003270,0,ETHUSDT
2021-05-15,4075.02000000,4134.05000000,3632.00000000,3646.68000000,1039174.88082000,1621123199999,4030586492.96493760,2055345,498020.66776000,1932010797.35632840,0,ETHUSDT
2021-05-16,3646.24000000,3879.00000000,3343.06000000,3582.10000000,1324065.65875000,1621209599999,4788918304.49799650,2532983,633005.25035000,2292116232.82542330,0,ETHUSDT
2021-05-17,3581.81000000,3587.06000000,3102.00000000,3282.51000000,1904012.43998000,1621295999999,6401071580.73482600,2885352,933732.36068000,3143594982.02332910,0,ETHUSDT
2021-05-18,3282.25000000,3565.71000000,3240.00000000,3375.07000000,1287110.84143000,1621382399999,4392873871.82242700,2143887,648040.21083000,2211619486.73454610,0,ETHUSDT
2021-05-19,3375.08000000,3441.73000000,1888.00000000,2438.92000000,4309836.31939000,1621468799999,11641524166.98745910,5548968,2090952.35775000,5659752851.77794760,0,ETHUSDT
2021-05-20,2438.92000000,2990.05000000,2155.00000000,2768.62000000,2942777.93010000,1621555199999,7750201898.66744090,4243052,1465674.26337000,3868330692.80134180,0,ETHUSDT
2021-05-21,2767.87000000,2938.54000000,2101.00000000,2430.98000000,2727031.93514000,1621641599999,6898701128.84112870,3676164,1340165.22786000,3393349822.16471050,0,ETHUSDT
2021-05-22,2430.98000000,2485.00000000,2145.00000000,2294.87000000,1684318.01157000,1621727999999,3934313840.47072720,2484734,822180.46988000,1920309768.12387790,0,ETHUSDT
2021-05-23,2295.45000000,2381.57000000,1728.74000000,2096.39000000,2914548.73125000,1621814399999,5907260139.54496040,3761018,1410830.44221000,2862585215.17754130,0,ETHUSDT
2021-05-24,2096.63000000,2675.00000000,2079.94000000,2648.43000000,2186632.92245000,1621900799999,5180244966.72123050,3299296,1103328.42714000,2619744995.63767940,0,ETHUSDT
2021-05-25,2647.92000000,2750.00000000,2378.54000000,2705.11000000,2115349.50445000,1621987199999,5442737549.40125950,2976859,1050034.53412000,2703460213.34386700,0,ETHUSDT
2021-05-26,2705.10000000,2910.00000000,2643.00000000,2884.94000000,1583799.59251000,1622073599999,4416389128.58148030,2726537,786524.11588000,2193352742.23433530,0,ETHUSDT
2021-05-27,2884.82000000,2889.74000000,2633.68000000,2742.23000000,1099029.91206000,1622159999999,3033719144.34021290,1732113,540641.23243000,1493018236.97161750,0,ETHUSDT
2021-05-28,2742.23000000,2762.45000000,2327.38000000,2412.10000000,1554584.61362000,1622246399999,3934662309.04442250,2184249,763125.86389000,1931909198.76905150,0,ETHUSDT
2021-05-29,2412.34000000,2574.27000000,2204.10000000,2278.74000000,1379427.18851000,1622332799999,3288804154.83187110,1887733,681047.48538000,1625990815.62972840,0,ETHUSDT
2021-05-30,2278.74000000,2476.42000000,2180.53000000,2385.98000000,1151113.19883000,1622419199999,2726606138.63171710,1519005,577190.77662000,1368058965.08403240,0,ETHUSDT
2021-05-31,2385.82000000,2720.00000000,2271.44000000,2706.15000000,1307958.04068000,1622505599999,3277131772.13407020,1849177,661801.72603000,1660383324.59553620,0,ETHUSDT
2021-06-01,2706.15000000,2740.00000000,2523.74000000,2634.57000000,1179577.10806000,1622591999999,3081355010.95345160,1790186,575201.66943000,1503196035.62328500,0,ETHUSDT
2021-06-02,2634.31000000,2802.99000000,2550.00000000,2706.22000000,970070.53563000,1622678399999,2616566301.62878750,1349232,481481.72170000,1299176997.00391970,0,ETHUSDT
2021-06-03,2706.21000000,2891.95000000,2662.40000000,2857.25000000,1024290.89423000,1622764799999,2874856613.49024370,1620340,500895.12021000,1405843557.46235420,0,ETHUSDT
2021-06-04,2857.25000000,2860.00000000,2552.00000000,2689.51000000,1188314.11191000,1622851199999,3175186750.49087600,1775946,580744.67311000,1551953930.28723620,0,ETHUSDT
2021-06-05,2689.54000000,2816.87000000,2552.23000000,2627.73000000,961824.12413000,1622937599999,2575726370.43085890,1670498,485392.70366000,1300138730.36917720,0,ETHUSDT
2021-06-06,2627.63000000,2745.00000000,2614.00000000,2711.92000000,673792.69369000,1623023999999,1814112037.53351020,1336460,330313.64976000,889529103.19303190,0,ETHUSDT
2021-06-07,2711.92000000,2847.55000000,2570.00000000,2592.05000000,1152128.07856000,1623110399999,3149245176.91126330,1926275,577620.94623000,1579210256.00219440,0,ETHUSDT
2021-06-08,2592.05000000,2620.99000000,2304.91000000,2507.23000000,1693747.42759000,1623196799999,4201646662.88173420,2128256,825822.24736000,2049450576.80712030,0,ETHUSDT
2021-06-09,2507.43000000,2626.63000000,2405.28000000,2610.18000000,1276718.24011000,1623283199999,3223323188.07037870,1763686,628336.14933000,1586470728.75922050,0,ETHUSDT
2021-06-10,2610.20000000,2624.46000000,2425.11000000,2471.09000000,741237.49926000,1623369599999,1874571746.43544430,978237,363431.81896000,918906133.88569960,0,ETHUSDT
2021-06-11,2471.01000000,2497.99000000,2321.37000000,2354.01000000,587364.27358000,1623455999999,1424975261.80772060,885172,283123.21039000,687294443.98245280,0,ETHUSDT
2021-06-12,2354.09000000,2454.53000000,2256.22000000,2370.74000000,767439.49840000,1623542399999,1807036943.99862450,1127302,387478.69595000,912817435.78954980,0,ETHUSDT
2021-06-13,2370.64000000,2548.41000000,2308.41000000,2509.33000000,715948.75986000,1623628799999,1724097564.33430690,1217504,362663.11262000,873887342.40012990,0,ETHUSDT
2021-06-14,2509.33000000,2609.17000000,2461.00000000,2580.77000000,684183.55622000,1623715199999,1730260219.13381020,1118498,344642.00777000,871859785.37770810,0,ETHUSDT
2021-06-15,2580.58000000,2640.00000000,2507.70000000,2543.54000000,599826.64933000,1623801599999,1548303436.06276510,1044834,296745.76720000,766423377.38332160,0,ETHUSDT
2021-06-16,2543.55000000,2556.19000000,2351.18000000,2367.89000000,624741.78358000,1623887999999,1533734359.41300690,896073,284039.92262000,698017754.35405180,0,ETHUSDT
2021-06-17,2368.02000000,2460.50000000,2306.00000000,2373.28000000,560667.58566000,1623974399999,1338389545.00148260,961448,270180.83506000,645226707.83642750,0,ETHUSDT
2021-06-18,2373.28000000,2378.00000000,2139.00000000,2234.09000000,778905.20197000,1624060799999,1758827532.88334170,1067542,371196.26583000,838571112.17782590,0,ETHUSDT
2021-06-19,2234.09000000,2278.82000000,2161.67000000,2164.67000000,496872.24997000,1624147199999,1104923869.41859910,763820,247263.46485000,550102564.55565630,0,ETHUSDT
2021-06-20,2165.34000000,2280.01000000,2040.68000000,2243.47000000,743883.64741000,1624233599999,1599009750.52690320,1035537,372014.61158000,800346451.86224570,0,ETHUSDT
2021-06-21,2243.49000000,2260.16000000,1865.54000000,1885.49000000,1629819.66576000,1624319999999,3252129521.67750420,2014010,790387.70091000,1576559907.57416550,0,ETHUSDT
2021-06-22,1885.27000000,1998.00000000,1700.48000000,1879.28000000,1695338.08052000,1624406399999,3158928001.13114460,1856357,836934.44825000,1561415491.33612570,0,ETHUSDT
2021-06-23,1879.29000000,2045.00000000,1821.95000000,1968.14000000,918612.30494000,1624492799999,1817518228.91007080,1141790,462271.19818000,914984412.73121520,0,ETHUSDT
2021-06-24,1967.95000000,2036.61000000,1884.79000000,1989.52000000,701231.67478000,1624579199999,1377799766.49945500,833337,344155.41659000,676304789.18465590,0,ETHUSDT
2021-06-25,1989.53000000,2019.99000000,1791.22000000,1808.82000000,858808.54767000,1624665599999,1612556879.10728130,1041338,408120.68053000,766594867.42016600,0,ETHUSDT
2021-06-26,1808.97000000,1852.80000000,1717.32000000,1829.64000000,832315.14904000,1624751999999,1478550576.56464500,923226,407180.66965000,723391264.73486720,0,ETHUSDT
2021-06-27,1829.84000000,1984.50000000,1804.26000000,1982.28000000,696055.79307000,1624838399999,1299521992.07179920,1091206,354611.53419000,662881681.77063400,0,ETHUSDT
2021-06-28,1982.27000000,2145.00000000,1960.52000000,2084.41000000,1044244.68308000,1624924799999,2138998047.87762790,1657087,541464.02542000,1109375130.95630950,0,ETHUSDT
2021-06-29,2084.42000000,2245.00000000,2073.57000000,2165.33000000,831257.23277000,1625011199999,1804733069.98298930,1536044,421410.27571000,915112793.59543550,0,ETHUSDT
2021-06-30,2165.46000000,2287.78000000,2087.99000000,2275.68000000,910583.60320000,1625097599999,1973676680.87312690,1464112,455834.94051000,988252389.85378930,0,ETHUSDT
2021-07-01,2275.68000000,2275.93000000,2073.12000000,2106.41000000,787865.25137000,1625183999999,1688043308.12725720,1414518,384175.37542000,822709363.86298340,0,ETHUSDT
2021-07-02,2106.41000000,2160.00000000,2018.50000000,2154.13000000,672282.37476000,1625270399999,1397269246.26645640,862561,337006.28168000,700715966.08241900,0,ETHUSDT
2021-07-03,2153.95000000,2240.00000000,2112.01000000,2226.99000000,569264.80100000,1625356799999,1248888441.25315360,922576,295114.62138000,647377288.84975310,0,ETHUSDT
2021-07-04,2226.99000000,2389.93000000,2189.58000000,2322.69000000,590656.25069000,1625443199999,1365904900.34990690,1204553,301461.36172000,697045137.93735710,0,ETHUSDT
2021-07-05,2322.69000000,2324.64000000,2157.32000000,2196.53000000,781806.31605000,1625529599999,1753862827.37910470,1264204,376068.64852000,843863080.02800320,0,ETHUSDT
2021-07-06,2196.85000000,2350.00000000,2193.00000000,2322.50000000,785330.17152000,1625615999999,1803108194.46840940,1326163,394638.45053000,905951763.47152810,0,ETHUSDT
2021-07-07,2322.51000000,2409.00000000,2291.90000000,2316.57000000,666501.35572000,1625702399999,1570553094.63757130,1113578,341514.34243000,804702677.27470940,0,ETHUSDT
2021-07-08,2316.25000000,2325.60000000,2084.79000000,2116.33000000,880265.04124000,1625788799999,1926184139.30984800,1234614,430334.02257000,941278322.13075520,0,ETHUSDT
2021-07-09,2116.32000000,2189.40000000,2046.51000000,2146.99000000,738611.36304000,1625875199999,1568646237.31099510,867603,376374.92640000,799855032.10683950,0,ETHUSDT
2021-07-10,2146.99000000,2194.82000000,2074.16000000,2110.69000000,499071.85904000,1625961599999,1058023794.51142400,646476,244207.37542000,517802339.24897590,0,ETHUSDT
2021-07-11,2110.68000000,2174.00000000,2081.02000000,2140.45000000,342294.40302000,1626047999999,727911535.26899800,479138,175830.75143000,374053441.95443570,0,ETHUSDT
2021-07-12,2140.54000000,2167.83000000,2006.68000000,2031.58000000,540630.10742000,1626134399999,1126108847.37136920,725803,259649.61299000,541195461.20277140,0,ETHUSDT
2021-07-13,2031.57000000,2047.35000000,1918.00000000,1940.15000000,647388.24969000,1626220799999,1287490852.46149500,902810,316356.56219000,629467223.59503010,0,ETHUSDT
2021-07-14,1940.44000000,2019.18000000,1865.00000000,1994.58000000,690505.60937000,1626307199999,1342931974.34964650,936438,340257.85670000,661765917.43079320,0,ETHUSDT
2021-07-15,1994.41000000,2042.88000000,1881.00000000,1919.51000000,645271.32563000,1626393599999,1251834409.94177210,865033,327273.48478000,635240853.68817500,0,ETHUSDT
2021-07-16,1919.54000000,1965.00000000,1850.00000000,1876.26000000,577068.89724000,1626479999999,1097832472.32213350,721120,281955.46534000,536656638.66655450,0,ETHUSDT
2021-07-17,1876.47000000,1919.19000000,1844.45000000,1899.59000000,430300.51578000,1626566399999,810628641.25790230,576008,216291.07537000,407705129.43381680,0,ETHUSDT
2021-07-18,1899.50000000,1993.79000000,1877.10000000,1891.64000000,534837.63654000,1626652799999,1038104997.52201780,768528,265665.55659000,515762272.12334460,0,ETHUSDT
2021-07-19,1891.65000000,1919.00000000,1805.00000000,1818.73000000,547419.93771000,1626739199999,1011627398.92388260,641063,251885.98865000,465870373.91848700,0,ETHUSDT
2021-07-20,1818.73000000,1841.34000000,1706.00000000,1786.03000000,786257.27200000,1626825599999,1386498470.34016670,943640,361612.01276000,638066651.10509070,0,ETHUSDT
2021-07-21,1786.03000000,2035.23000000,1747.55000000,1995.50000000,1115949.82033000,1626911999999,2138345813.78544520,1304423,572242.67732000,1096535844.29122840,0,ETHUSDT
2021-07-22,1995.50000000,2046.00000000,1947.62000000,2024.56000000,768854.36590000,1626998399999,1536669128.52045190,1074800,380631.63083000,760682754.97891000,0,ETHUSDT
2021-07-23,2024.27000000,2130.90000000,1993.22000000,2124.25000000,708160.91322000,1627084799999,1455496732.05165370,1035643,369453.14045000,759725736.55294710,0,ETHUSDT
2021-07-24,2124.26000000,2199.50000000,2105.58000000,2184.75000000,633075.18592000,1627171199999,1360667031.98300710,1056670,325598.83875000,699891567.75717780,0,ETHUSDT
2021-07-25,2184.90000000,2197.41000000,2105.93000000,2189.79000000,535630.27000000,1627257599999,1154562327.65394490,941623,264032.01071000,569308146.37992020,0,ETHUSDT
2021-07-26,2189.82000000,2433.65000000,2171.57000000,2228.08000000,1393738.16300000,1627343999999,3222622416.25672450,2252910,700749.72547000,1620304810.08242410,0,ETHUSDT
2021-07-27,2227.81000000,2319.26000000,2150.50000000,2299.49000000,906359.23478000,1627430399999,2025582065.41379440,1502763,453060.98840000,1012813193.01872810,0,ETHUSDT
2021-07-28,2299.47000000,2345.00000000,2243.15000000,2300.90000000,718202.57727000,1627516799999,1649860557.29344960,1287050,354056.40824000,813646516.75851010,0,ETHUSDT
2021-07-29,2300.90000000,2400.00000000,2266.12000000,2382.92000000,499364.83496000,1627603199999,1157988358.94629320,1036449,256551.90722000,595101393.80372220,0,ETHUSDT
2021-07-30,2382.93000000,2471.70000000,2315.92000000,2461.81000000,762577.28797000,1627689599999,1824191451.55863100,1428312,392130.06114000,938693364.85985250,0,ETHUSDT
2021-07-31,2461.77000000,2553.86000000,2420.68000000,2531.05000000,507601.05026000,1627775999999,1253810139.13837080,1007386,260698.67822000,644275659.91790090,0,ETHUSDT
2021-08-01,2531.10000000,2697.61000000,2511.24000000,2555.69000000,853495.94078000,1627862399999,2217485596.77845390,1810440,424598.26467000,1103204692.34837050,0,ETHUSDT
2021-08-02,2555.50000000,2666.00000000,2507.00000000,2606.93000000,726701.84952000,1627948799999,1887684672.47104930,1596914,349146.53842000,907116380.71133030,0,ETHUSDT
2021-08-03,2606.92000000,2632.44000000,2442.32000000,2509.04000000,792960.84375000,1628035199999,1986976146.00415050,1701919,379722.87711000,951417932.12994000,0,ETHUSDT
2021-08-04,2508.51000000,2772.71000000,2457.68000000,2724.78000000,954590.75360000,1628121599999,2498364633.89465500,1839302,487804.51345000,1277999531.48759380,0,ETHUSDT
2021-08-05,2724.55000000,2843.98000000,2529.91000000,2826.99000000,1307720.20654000,1628207999999,3553456266.77196980,2690052,667954.44340000,1816958298.94569250,0,ETHUSDT
2021-08-06,2827.01000000,2946.75000000,2720.06000000,2891.58000000,825399.48637000,1628294399999,2334160884.12592920,1873337,414224.32756000,1171841746.72537970,0,ETHUSDT
2021-08-07,2891.54000000,3171.00000000,2865.50000000,3160.31000000,1205277.10095000,1628380799999,3673732670.31735410,2318608,626027.34275000,1908033758.04634790,0,ETHUSDT
2021-08-08,3160.48000000,3189.99000000,2949.03000000,3011.85000000,966349.70579000,1628467199999,2979960615.13002620,1771162,483981.14361000,1494356685.81814990,0,ETHUSDT
2021-08-09,3011.84000000,3186.00000000,2893.23000000,3160.52000000,1129584.61614000,1628553599999,3453771928.06033580,2114151,561464.36607000,1719164995.69060490,0,ETHUSDT
2021-08-10,3160.51000000,3233.00000000,3051.22000000,3141.66000000,880675.74443000,1628639999999,2763516346.66778850,1824522,446954.52251000,1403643255.70046900,0,ETHUSDT
2021-08-11,3141.14000000,3274.00000000,3120.27000000,3160.50000000,732546.60433000,1628726399999,2351996141.79722030,1786853,363763.55938000,1168247882.89532780,0,ETHUSDT
2021-08-12,3160.40000000,3239.00000000,2979.29000000,3045.96000000,737628.45808000,1628812799999,2283938414.77176200,1587719,349848.69183000,1083322209.19017900,0,ETHUSDT
2021-08-13,3046.11000000,3327.83000000,3033.80000000,3322.32000000,579333.40323000,1628899199999,1867199038.70777630,1311322,302432.48843000,975151109.19485760,0,ETHUSDT
2021-08-14,3322.33000000,3330.98000000,3200.00000000,3263.16000000,486102.53787000,1628985599999,1587713825.68617880,1014420,237085.55544000,774933248.71536270,0,ETHUSDT
2021-08-15,3263.16000000,3320.00000000,3111.13000000,3307.09000000,565579.67765000,1629071999999,1813755247.62538600,1224556,278202.49839000,892667696.28928210,0,ETHUSDT
2021-08-16,3307.35000000,3335.00000000,3135.22000000,3146.53000000,635667.05422000,1629158399999,2062860388.39544930,1940766,299737.20397000,973748229.97346400,0,ETHUSDT
2021-08-17,3147.18000000,3290.00000000,2991.89000000,3011.72000000,804996.06971000,1629244799999,2535149204.53759840,1644472,374586.04818000,1180969163.57111260,0,ETHUSDT
2021-08-18,3011.73000000,3125.81000000,2950.00000000,3014.55000000,625103.25568000,1629331199999,1902429362.96362430,1093813,312124.66699000,950560051.11965720,0,ETHUSDT
2021-08-19,3014.18000000,3188.00000000,2958.33000000,3184.12000000,634769.92174000,1629417599999,1931520693.61039600,1297759,323213.07804000,984487319.53926300,0,ETHUSDT
2021-08-20,3184.11000000,3300.00000000,3177.16000000,3284.82000000,558127.45540000,1629503999999,1809283029.21790640,1137843,279786.28754000,907257350.55308140,0,ETHUSDT
2021-08-21,3284.81000000,3309.16000000,3207.00000000,3223.43000000,421156.09084000,1629590399999,1375973641.16316310,777622,211442.30870000,691281509.79072030,0,ETHUSDT
2021-08-22,3223.36000000,3272.00000000,3126.42000000,3238.00000000,406479.07654000,1629676799999,1304347038.57135730,803263,200170.96021000,642534234.45985230,0,ETHUSDT
2021-08-23,3238.00000000,3377.89000000,3230.02000000,3321.28000000,602103.44614000,1629763199999,2000534992.14834860,1520784,307844.29088000,1023003561.24712080,0,ETHUSDT
2021-08-24,3321.28000000,3357.85000000,3147.31000000,3170.62000000,540480.07853000,1629849599999,1758604481.59984730,984324,255974.71494000,833541906.12324220,0,ETHUSDT
2021-08-25,3170.63000000,3248.00000000,3080.00000000,3226.87000000,483697.69444000,1629935999999,1534476278.25319960,1031704,237587.76403000,754272690.45619020,0,ETHUSDT
2021-08-26,3226.88000000,3250.00000000,3053.30000000,3093.20000000,442298.47372000,1630022399999,1382397989.45047040,959232,210645.91040000,658517127.74450490,0,ETHUSDT
2021-08-27,3093.06000000,3280.00000000,3060.18000000,3273.45000000,451027.80711000,1630108799999,1434311977.24525590,802187,231317.47040000,735958225.36970060,0,ETHUSDT
2021-08-28,3273.89000000,3287.00000000,3210.31000000,3244.48000000,262360.34921000,1630195199999,850631439.05327950,539377,128912.53425000,418041843.92127730,0,ETHUSDT
2021-08-29,3244.75000000,3285.00000000,3152.34000000,3223.47000000,335806.78270000,1630281599999,1078681950.90208700,661232,168361.75310000,541070972.50378000,0,ETHUSDT
2021-08-30,3223.47000000,3347.95000000,3143.00000000,3229.64000000,625347.27541000,1630367999999,2027490192.49738710,1228525,317195.90286000,1029315993.39414610,0,ETHUSDT
2021-08-31,3229.14000000,3476.00000000,3188.77000000,3429.20000000,863071.13092000,1630454399999,2895209449.70776520,1772849,431197.75023000,1446458670.56606680,0,ETHUSDT
2021-09-01,3429.19000000,3842.00000000,3382.22000000,3826.82000000,845759.95868000,1630540799999,3038498667.85423990,2022132,445083.48573000,1600713524.73887060,0,ETHUSDT
2021-09-02,3826.82000000,3836.80000000,3717.04000000,3785.82000000,525165.79960000,1630627199999,1981758437.08575600,1402190,255406.36110000,963939552.29690300,0,ETHUSDT
2021-09-03,3785.82000000,4027.88000000,3705.05000000,3938.11000000,655903.75739000,1630713599999,2557662974.33001620,1678132,334965.95109000,1306320160.64938360,0,ETHUSDT
2021-09-04,3938.11000000,3970.00000000,3832.50000000,3885.52000000,364478.11930000,1630799999999,1422981232.23371200,996623,176186.70340000,688072330.17936000,0,ETHUSDT
2021-09-05,3885.61000000,3980.00000000,3830.00000000,3950.29000000,365759.85970000,1630886399999,1432553302.47684100,1083584,187163.42260000,733284736.18579200,0,ETHUSDT
2021-09-06,3950.28000000,3970.00000000,3864.30000000,3926.77000000,397768.57830000,1630972799999,1562560096.37577000,865160,199177.05470000,782756030.92282000,0,ETHUSDT
2021-09-07,3926.67000000,3947.15000000,3005.00000000,3434.57000000,1203536.00209000,1631059199999,4298119218.28275360,2359100,567117.08258000,2025608219.49501760,0,ETHUSDT
2021-09-08,3434.84000000,3560.00000000,3215.16000000,3499.00000000,780611.76570000,1631145599999,2665272033.98010800,1783652,385803.02140000,1318127754.08935500,0,ETHUSDT
2021-09-09,3499.01000000,3567.06000000,3390.40000000,3424.93000000,628553.88310000,1631231999999,2194182935.33863800,1147283,313804.09190000,1095691059.37289600,0,ETHUSDT
2021-09-10,3424.94000000,3514.11000000,3150.00000000,3208.86000000,633026.26590000,1631318399999,2107283581.30531000,1128069,312620.07730000,1041506592.91631600,0,ETHUSDT
2021-09-11,3208.85000000,3348.37000000,3200.00000000,3267.21000000,413524.17610000,1631404799999,1355587141.45379300,833958,207506.73780000,680210107.37741400,0,ETHUSDT
2021-09-12,3267.10000000,3474.16000000,3231.10000000,3404.21000000,408858.95950000,1631491199999,1379322044.69763100,1089138,203397.62820000,686413591.48490200,0,ETHUSDT
2021-09-13,3404.30000000,3430.30000000,3108.49000000,3285.35000000,647855.71990000,1631577599999,2103663103.06774800,1363198,311994.07200000,1013528553.21259900,0,ETHUSDT
2021-09-14,3285.09000000,3437.05000000,3269.95000000,3434.37000000,373634.90260000,1631663999999,1249733657.13210300,894664,187175.39870000,626226181.39353200,0,ETHUSDT
2021-09-15,3434.37000000,3616.16000000,3357.78000000,3613.55000000,428507.52780000,1631750399999,1486156273.79187500,977023,216020.26160000,749354190.41422900,0,ETHUSDT
2021-09-16,3613.55000000,3676.28000000,3481.14000000,3567.98000000,467985.49190000,1631836799999,1680487713.22446500,1081868,231345.77300000,831073629.50489300,0,ETHUSDT
2021-09-17,3567.97000000,3594.17000000,3350.07000000,3399.81000000,398888.37050000,1631923199999,1383268101.51788600,867583,195646.99930000,678415330.95295100,0,ETHUSDT
2021-09-18,3399.89000000,3541.96000000,3368.88000000,3435.64000000,315162.76270000,1632009599999,1090387917.42968900,692204,154824.56140000,535810347.47977900,0,ETHUSDT
2021-09-19,3435.64000000,3456.53000000,3277.74000000,3328.62000000,312948.00130000,1632095999999,1052980779.84908000,687285,151230.70960000,509076793.30780900,0,ETHUSDT
2021-09-20,3328.57000000,3347.82000000,2913.39000000,2977.28000000,917939.57849000,1632182399999,2834781758.89261510,1708278,438137.50219000,1353089301.93475500,0,ETHUSDT
2021-09-21,2977.32000000,3105.83000000,2652.00000000,2765.90000000,971519.88941000,1632268799999,2827179157.43496560,1754962,468088.16275000,1365275107.85533980,0,ETHUSDT
2021-09-22,2766.72000000,3088.88000000,2737.54000000,3076.92000000,677457.64825000,1632355199999,1993084668.61438400,1200519,356419.52515000,1049114512.68168000,0,ETHUSDT
2021-09-23,3076.92000000,3174.50000000,3033.85000000,3152.50000000,459293.88580000,1632441599999,1428616217.71812100,885568,230448.39950000,716904113.01181200,0,ETHUSDT
2021-09-24,3152.41000000,3158.52000000,2733.00000000,2928.53000000,932090.88560000,1632527999999,2715718192.37097600,1607374,447178.16070000,1302897206.37027000,0,ETHUSDT
2021-09-25,2928.22000000,2967.52000000,2801.57000000,2921.73000000,491974.02260000,1632614399999,1428143403.47811100,934301,245314.60920000,712408056.64592600,0,ETHUSDT
2021-09-26,2921.84000000,3115.51000000,2738.17000000,3059.37000000,703594.47800000,1632700799999,2062409598.89487600,1347301,346152.90530000,1015957876.59530500,0,ETHUSDT
2021-09-27,3059.36000000,3164.94000000,2922.71000000,2925.59000000,510130.73190000,1632787199999,1564096695.37296700,1043885,249913.29030000,766484764.13604200,0,ETHUSDT
2021-09-28,2924.76000000,2970.82000000,2789.00000000,2804.91000000,511325.46430000,1632873599999,1477983245.66970200,928494,250476.15270000,724263328.00296900,0,ETHUSDT
2021-09-29,2805.15000000,2950.00000000,2782.00000000,2850.45000000,411305.08930000,1632959999999,1180681056.16231400,748804,207837.60360000,596539497.02346000,0,ETHUSDT
